"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.592987060E0,2.949066162E-1,9.863113403E0,9.158477783E-1,9.909932042E0
1.597961426E0,3.547668457E-1,9.855941772E0,8.775482178E-1,9.901289745E0
1.602935791E0,4.050445557E-1,9.894241333E0,8.033294678E-1,9.935059682E0
1.607910156E0,4.864349365E-1,9.958892822E0,8.128967285E-1,1.000384757E1
1.612915039E0,5.223541260E-1,9.956497192E0,7.889556885E-1,1.000135697E1
1.617889404E0,4.433441162E-1,9.848754883E0,6.572723389E-1,9.880614033E0
1.622863769E0,3.906707764E-1,9.786499023E0,4.992675781E-1,9.807010498E0
1.627838135E0,3.379974365E-1,9.683547974E0,4.848937988E-1,9.701570266E0
1.632812500E0,1.991424561E-1,9.618911743E0,7.338867188E-1,9.648922767E0
1.637786865E0,2.674865723E-2,9.518356323E0,1.033172607E0,9.574302493E0
1.642761230E0,-6.901550293E-2,9.405822754E0,1.272583008E0,9.491771822E0
1.647735596E0,-1.911163330E-1,9.307662964E0,1.409057617E0,9.415654978E0
1.652709961E0,-2.078704834E-1,9.298080444E0,1.521591187E0,9.424051667E0
1.657714844E0,-2.102661133E-1,9.254989624E0,1.595809937E0,9.393915804E0
1.662689209E0,-1.312561035E-1,9.233444214E0,1.655654907E0,9.381626372E0
1.667663574E0,-8.816528320E-2,9.259780884E0,1.629318237E0,9.402446121E0
1.672637939E0,-1.049346924E-1,9.355545044E0,1.483276367E0,9.472979634E0
1.677612305E0,-1.634216309E-2,9.386672974E0,1.490463257E0,9.504282051E0
1.682586670E0,5.787658691E-2,9.439346313E0,1.583831787E0,9.571474894E0
1.687561035E0,1.584320068E-1,9.527923584E0,1.466522217E0,9.641427069E0
1.692535400E0,2.302551270E-1,9.606933594E0,1.279769897E0,9.694534619E0
1.697509765E0,3.092651367E-1,9.652435303E0,9.757080078E-1,9.706552339E0
1.702484131E0,4.385528564E-1,9.733825684E0,6.979827881E-1,9.768667822E0
1.707489014E0,4.840393066E-1,9.812835693E0,6.261596680E-1,9.844699809E0
1.712463379E0,5.630493164E-1,9.851150513E0,6.740417480E-1,9.890223619E0
1.717437744E0,6.324920654E-1,9.894241333E0,6.501007080E-1,9.935727890E0
1.722412109E0,6.540374756E-1,9.930160522E0,6.596679688E-1,9.973515672E0
1.727386474E0,6.037597656E-1,9.870300293E0,6.285552979E-1,9.908705036E0
1.732360840E0,4.936218262E-1,9.887054443E0,6.357269287E-1,9.919760925E0
1.737335205E0,4.648895264E-1,9.894241333E0,7.195281982E-1,9.931256449E0
1.742309570E0,4.577026367E-1,9.812835693E0,8.033294678E-1,9.856296175E0
1.747314453E0,4.816589355E-1,9.767349243E0,8.224792480E-1,9.813744376E0
1.752288818E0,4.577026367E-1,9.743408203E0,8.703613281E-1,9.792906819E0
1.757263183E0,3.954620361E-1,9.697921753E0,9.924621582E-1,9.756590474E0
1.762237549E0,3.212432861E-1,9.635665894E0,9.972534180E-1,9.692459380E0
1.767211914E0,2.853240967E-1,9.563842773E0,9.206390381E-1,9.612287692E0
1.772186279E0,2.374420166E-1,9.563842773E0,8.871154785E-1,9.607832283E0
1.777160644E0,2.829284668E-1,9.551864624E0,8.368377686E-1,9.592625489E0
1.782135010E0,3.332061768E-1,9.489624023E0,9.110717773E-1,9.539079738E0
1.787109375E0,3.451843262E-1,9.465682983E0,9.278259277E-1,9.517308838E0
1.792083740E0,2.781524658E-1,9.456100464E0,9.374084473E-1,9.506520887E0
1.797088623E0,2.709655762E-1,9.475250244E0,8.751525879E-1,9.519437041E0
1.802062988E0,2.015380859E-1,9.501586914E0,8.703613281E-1,9.543495184E0
1.807037353E0,1.799774170E-1,9.506378174E0,9.062805176E-1,9.551175961E0
1.812011719E0,1.177368164E-1,9.482437134E0,9.421844482E-1,9.529857685E0
1.816986084E0,6.745910645E-2,9.506378174E0,1.021194458E0,9.561308218E0
1.821960449E0,7.225036621E-2,9.456100464E0,1.138519287E0,9.524667042E0
1.826934814E0,3.633117676E-2,9.475250244E0,1.260620117E0,9.558810084E0
1.831909180E0,2.674865723E-2,9.480041504E0,1.301315308E0,9.568977162E0
1.836883545E0,1.239013672E-2,9.460891724E0,1.265411377E0,9.545150165E0
1.841888428E0,4.591369629E-2,9.513565063E0,1.133728027E0,9.580989903E0
1.846862793E0,4.119873047E-4,9.561447144E0,1.057113647E0,9.619706904E0
1.851837158E0,3.872680664E-2,9.671585083E0,1.069076538E0,9.730569481E0
1.856811523E0,1.249237061E-1,9.736221313E0,1.042739868E0,9.792697168E0
1.861785889E0,2.063140869E-1,9.709884644E0,1.002044678E0,9.763632461E0
1.866760254E0,2.374420166E-1,9.741012573E0,9.302215576E-1,9.788208049E0
1.871734619E0,2.158966064E-1,9.791290283E0,9.421844482E-1,9.838886537E0
1.876708984E0,2.063140869E-1,9.853546143E0,1.042739868E0,9.910713573E0
1.881683349E0,1.799774170E-1,9.843963623E0,9.996490479E-1,9.896227054E0
1.886688232E0,1.967468262E-1,9.834381104E0,8.895111084E-1,9.876486775E0
1.891662598E0,1.799774170E-1,9.810440063E0,8.560028076E-1,9.849358706E0
1.896636963E0,9.619140625E-2,9.760162354E0,9.062805176E-1,9.802620381E0
1.901611328E0,7.463073730E-2,9.741012573E0,9.709167480E-1,9.789564599E0
1.906585693E0,8.421325684E-2,9.841567993E0,1.073867798E0,9.900340625E0
1.911560058E0,1.416778564E-1,9.882278442E0,1.035568237E0,9.937399127E0
1.916534424E0,2.015380859E-1,9.829605103E0,9.637298584E-1,9.878791895E0
1.921508789E0,2.422332764E-1,9.798477173E0,9.206390381E-1,9.844613152E0
1.926483154E0,1.967468262E-1,9.702713013E0,1.025985718E0,9.758790694E0
1.931488037E0,1.296997070E-1,9.623703003E0,1.023590088E0,9.678854177E0
1.936462402E0,4.830932617E-2,9.539901733E0,1.035568237E0,9.596064842E0
1.941436767E0,2.197265625E-2,9.508773804E0,1.097808838E0,9.571961465E0
1.946411133E0,5.548095703E-2,9.520751953E0,1.136123657E0,9.588460401E0
1.951385498E0,5.068969727E-2,9.506378174E0,1.097808838E0,9.569690678E0
1.956359863E0,3.633117676E-2,9.424972534E0,1.040359497E0,9.482287441E0
1.961334228E0,6.506347656E-2,9.413009644E0,9.445800781E-1,9.460508196E0
1.966308594E0,3.633117676E-2,9.432159424E0,9.589538574E-1,9.480851431E0
1.971282959E0,7.463073730E-2,9.434555054E0,1.040359497E0,9.492035961E0
1.976287842E0,9.379577637E-2,9.413009644E0,1.162460327E0,9.484980876E0
1.981262207E0,1.632232666E-1,9.420196533E0,1.215133667E0,9.499647066E0
1.986236572E0,1.344909668E-1,9.386672974E0,1.255828857E0,9.471263034E0
1.991210937E0,7.942199707E-2,9.424972534E0,1.296524048E0,9.514062735E0
1.996185303E0,1.201324463E-1,9.484832764E0,1.397094727E0,9.587927724E0
2.001159668E0,2.398376465E-1,9.499206543E0,1.416244507E0,9.607194988E0
2.006134033E0,2.613830566E-1,9.561447144E0,1.344421387E0,9.659040400E0
2.011108398E0,2.805328369E-1,9.585388184E0,1.241470337E0,9.669519838E0
2.016082764E0,2.996978760E-1,9.640457153E0,1.172027588E0,9.716063071E0
2.021087646E0,3.308105469E-1,9.678771973E0,1.104995728E0,9.747260029E0
2.026062012E0,3.212432861E-1,9.621307373E0,1.059509277E0,9.684798022E0
2.031036377E0,2.518157959E-1,9.630874634E0,1.090637207E0,9.695702498E0
2.036010742E0,2.422332764E-1,9.604537964E0,1.160064697E0,9.677374466E0
2.040985107E0,2.470245361E-1,9.638061523E0,1.172027588E0,9.712203649E0
2.045959473E0,3.068695068E-1,9.659606934E0,1.160064697E0,9.733854586E0
2.050933838E0,3.523712158E-1,9.712280273E0,1.047531128E0,9.774961639E0
2.055908203E0,3.451843262E-1,9.712280273E0,9.565582275E-1,9.765374748E0
2.060913086E0,3.595428467E-1,9.726654053E0,7.985382080E-1,9.765998842E0
2.065887451E0,3.475799561E-1,9.750595093E0,7.961425781E-1,9.789216490E0
2.070861816E0,3.547668457E-1,9.812835693E0,8.320617676E-1,9.854437104E0
2.075836182E0,4.529266357E-1,9.815231323E0,8.464202881E-1,9.862065492E0
2.080810547E0,4.792633057E-1,9.774536133E0,7.530517578E-1,9.815209467E0
2.085784912E0,4.313812256E-1,9.745803833E0,7.171325684E-1,9.781669655E0
2.090759277E0,3.643341064E-1,9.764953613E0,7.482604980E-1,9.800354697E0
2.095733642E0,3.308105469E-1,9.731430054E0,6.716461182E-1,9.760188267E0
2.100708008E0,3.212432861E-1,9.757766724E0,5.639038086E-1,9.779324935E0
2.105712890E0,1.775817871E-1,9.820022583E0,6.644592285E-1,9.844078671E0
2.110687256E0,2.015380859E-1,9.733825684E0,6.429138184E-1,9.757116286E0
2.115661621E0,9.140014648E-2,9.642852783E0,7.291107178E-1,9.670810009E0
2.120635986E0,6.027221680E-2,9.652435303E0,9.158477783E-1,9.695974276E0
2.125610351E0,2.197265625E-2,9.599761963E0,1.018798828E0,9.653696887E0
2.130584717E0,-2.113342285E-2,9.568634033E0,1.169631958E0,9.639877738E0
2.135559082E0,4.119873047E-4,9.506378174E0,1.272583008E0,9.591177908E0
2.140533447E0,-3.549194336E-2,9.408218384E0,1.461730957E0,9.521160130E0
2.145507812E0,-7.380676270E-2,9.350753784E0,1.564682007E0,9.481048125E0
2.150512695E0,-1.168975830E-1,9.401031494E0,1.516799927E0,9.523326111E0
2.155487060E0,-7.620239258E-2,9.439346313E0,1.488067627E0,9.556223673E0
2.160461426E0,-5.464172363E-2,9.439346313E0,1.382720947E0,9.540239083E0
2.165435791E0,2.914428711E-2,9.415405273E0,1.349197388E0,9.511626540E0
2.170410156E0,1.057586670E-1,9.489624023E0,1.399475098E0,9.592845227E0
2.175384521E0,1.991424561E-1,9.539901733E0,1.363571167E0,9.638916388E0
2.180358887E0,2.973022461E-1,9.647644043E0,1.289352417E0,9.737959430E0
2.185333252E0,3.763122559E-1,9.681152344E0,1.169631958E0,9.758809381E0
2.190307617E0,4.409484863E-1,9.647644043E0,1.078659058E0,9.717766025E0
2.195312500E0,3.810882568E-1,9.626098633E0,1.002044678E0,9.685612871E0
2.200286865E0,3.020935059E-1,9.578201294E0,9.733123779E-1,9.632265440E0
2.205261230E0,1.632232666E-1,9.523147583E0,9.804992676E-1,9.574881751E0
2.210235596E0,1.129455566E-1,9.539901733E0,1.140914917E0,9.608546645E0
2.215209961E0,1.728057861E-1,9.568634033E0,1.195968628E0,9.644633744E0
2.220184326E0,1.320953369E-1,9.618911743E0,1.133728027E0,9.686395178E0
2.225158691E0,1.478576660E-2,9.609329224E0,1.222305298E0,9.686767107E0
2.230133057E0,-1.155090332E-2,9.599761963E0,1.301315308E0,9.687568565E0
2.235107422E0,2.435302734E-2,9.585388184E0,1.327651978E0,9.676927171E0
2.240112305E0,4.830932617E-2,9.582992554E0,1.301315308E0,9.671065174E0
2.245086670E0,1.153411865E-1,9.592575073E0,1.444976807E0,9.701482263E0
2.250061035E0,2.326507568E-1,9.606933594E0,1.533554077E0,9.731345619E0
2.255035400E0,2.685699463E-1,9.621307373E0,1.488067627E0,9.739406073E0
2.260009765E0,2.661743164E-1,9.666793823E0,1.334838867E0,9.762148656E0
2.264984131E0,2.278594971E-1,9.700317383E0,1.188796997E0,9.775546817E0
2.269958496E0,2.685699463E-1,9.755386353E0,1.057113647E0,9.816169414E0
2.274932861E0,2.230834961E-1,9.781723022E0,1.035568237E0,9.838916257E0
2.279937744E0,1.464691162E-1,9.717071533E0,1.011627197E0,9.770686873E0
2.284912109E0,1.225280762E-1,9.693130493E0,1.095413208E0,9.755599519E0
2.289886474E0,8.900451660E-2,9.630874634E0,1.143295288E0,9.698906749E0
2.294860840E0,1.656188965E-1,9.587783813E0,1.239074707E0,9.668936560E0
2.299835205E0,1.847686768E-1,9.573425293E0,1.282165527E0,9.660670771E0
2.304809570E0,2.278594971E-1,9.599761963E0,1.215133667E0,9.679044350E0
2.309783935E0,2.135009766E-1,9.563842773E0,1.061904907E0,9.624983807E0
2.314758301E0,2.039184570E-1,9.566238403E0,1.002044678E0,9.620737678E0
2.319732666E0,1.847686768E-1,9.537506104E0,8.799438477E-1,9.579794534E0
2.324707031E0,8.900451660E-2,9.458496094E0,9.158477783E-1,9.503149337E0
2.329711914E0,3.153991699E-2,9.451309204E0,1.131332397E0,9.518831516E0
2.334686279E0,4.591369629E-2,9.482437134E0,1.215133667E0,9.560087442E0
2.339660644E0,7.942199707E-2,9.422592163E0,1.150482178E0,9.492900514E0
2.344635010E0,8.181762695E-2,9.393859863E0,1.205551147E0,9.471253920E0
2.349609375E0,6.985473633E-2,9.470474243E0,1.229492188E0,9.550204873E0
2.354583740E0,1.249237061E-1,9.489624023E0,1.241470337E0,9.571301826E0
2.359558105E0,1.105499268E-1,9.525543213E0,1.143295288E0,9.594546310E0
2.364532471E0,1.320953369E-1,9.563842773E0,1.073867798E0,9.624849600E0
2.369506836E0,1.225280762E-1,9.571029663E0,1.126541138E0,9.637879273E0
2.374511719E0,1.081542969E-1,9.606933594E0,1.097808838E0,9.670059704E0
2.379486084E0,9.140014648E-2,9.642852783E0,1.085845947E0,9.704227182E0
2.384460449E0,9.140014648E-2,9.630874634E0,1.025985718E0,9.685801304E0
2.389434814E0,1.464691162E-1,9.678771973E0,1.073867798E0,9.739264456E0
2.394409180E0,2.637786865E-1,9.738616943E0,1.047531128E0,9.798344790E0
2.399383545E0,2.733612061E-1,9.810440063E0,1.116973877E0,9.877605541E0
2.404357910E0,2.565917969E-1,9.812835693E0,1.174423218E0,9.886195102E0
2.409332275E0,2.350463867E-1,9.779327393E0,1.174423218E0,9.852398741E0
2.414306640E0,2.494201660E-1,9.757766724E0,1.200759888E0,9.834533347E0
2.419311523E0,2.613830566E-1,9.781723022E0,1.203155518E0,9.858905091E0
2.424285889E0,2.494201660E-1,9.767349243E0,1.193588257E0,9.843168930E0
2.429260254E0,2.541961670E-1,9.748199463E0,1.116973877E0,9.815275804E0
2.434234619E0,3.427886963E-1,9.671585083E0,1.052322388E0,9.734703104E0
2.439208984E0,4.146118164E-1,9.599761963E0,9.996490479E-1,9.660570942E0
2.444183349E0,3.715209961E-1,9.580596924E0,9.685211182E-1,9.636591639E0
2.449157715E0,2.541961670E-1,9.582992554E0,1.002044678E0,9.638591988E0
2.454132080E0,1.656188965E-1,9.571029663E0,9.709167480E-1,9.621575638E0
2.459106445E0,1.081542969E-1,9.559051514E0,9.637298584E-1,9.608118361E0
2.464111328E0,7.942199707E-2,9.551864624E0,9.900665283E-1,9.603366981E0
2.469085693E0,8.900451660E-2,9.578201294E0,1.042739868E0,9.635204630E0
2.474060058E0,7.942199707E-2,9.549484253E0,1.076263428E0,9.610270564E0
2.479034424E0,1.320953369E-1,9.554260254E0,1.198364258E0,9.630026743E0
2.484008789E0,1.608276367E-1,9.530319214E0,1.239074707E0,9.611875778E0
2.488983154E0,1.344909668E-1,9.511169434E0,1.296524048E0,9.600073251E0
2.493957519E0,6.985473633E-2,9.537506104E0,1.310897827E0,9.627427251E0
2.498931885E0,1.957702637E-2,9.556655884E0,1.361175537E0,9.653126633E0
2.503906250E0,-4.364013672E-3,9.527923584E0,1.255828857E0,9.610330535E0
2.508880615E0,4.830932617E-2,9.520751953E0,1.227096558E0,9.599625904E0
2.513885498E0,1.129455566E-1,9.530319214E0,1.270202637E0,9.615256406E0
2.518859863E0,1.656188965E-1,9.587783813E0,1.322860718E0,9.680030400E0
2.523834228E0,2.422332764E-1,9.654815674E0,1.284561157E0,9.742907165E0
2.528808594E0,2.326507568E-1,9.669189453E0,1.162460327E0,9.741594585E0
2.533782959E0,3.116607666E-1,9.659606934E0,1.081054688E0,9.724907083E0
2.538757324E0,2.853240967E-1,9.652435303E0,1.162460327E0,9.726367828E0
2.543731689E0,2.302551270E-1,9.654815674E0,1.267807007E0,9.740421845E0
2.548736572E0,1.943511963E-1,9.669189453E0,1.306106567E0,9.758940077E0
2.553710937E0,2.158966064E-1,9.630874634E0,1.239074707E0,9.712654822E0
2.558685303E0,2.709655762E-1,9.571029663E0,1.172027588E0,9.646329863E0
2.563659668E0,2.901153564E-1,9.582992554E0,1.136123657E0,9.654464779E0
2.568634033E0,3.044738770E-1,9.616516113E0,1.222305298E0,9.698665720E0
2.573608398E0,2.781524658E-1,9.659606934E0,1.239074707E0,9.742724518E0
2.578582764E0,2.518157959E-1,9.642852783E0,1.198364258E0,9.720293097E0
2.583557129E0,1.847686768E-1,9.609329224E0,1.148086548E0,9.679434400E0
2.588531494E0,1.752014160E-1,9.585388184E0,1.114578247E0,9.651561886E0
2.593505859E0,1.823730469E-1,9.568634033E0,1.210342407E0,9.646602818E0
2.598510742E0,2.254791260E-1,9.587783813E0,1.188796997E0,9.663833483E0
2.603485107E0,2.541961670E-1,9.602157593E0,1.119354248E0,9.670522223E0
2.608459473E0,2.302551270E-1,9.635665894E0,1.078659058E0,9.698586495E0
2.613433838E0,2.470245361E-1,9.664398193E0,1.093017578E0,9.729146981E0
2.618408203E0,2.158966064E-1,9.630874634E0,1.138519287E0,9.700339361E0
2.623382568E0,1.871643066E-1,9.640457153E0,1.140914917E0,9.709538169E0
2.628356933E0,1.153411865E-1,9.594970703E0,1.133728027E0,9.662406824E0
2.633361816E0,6.506347656E-2,9.654815674E0,1.172027588E0,9.725911146E0
2.638336182E0,7.225036621E-2,9.630874634E0,1.239074707E0,9.710523799E0
2.643310547E0,1.033630371E-1,9.662002563E0,1.282165527E0,9.747252223E0
2.648284912E0,1.656188965E-1,9.678771973E0,1.116973877E0,9.744418257E0
2.653259277E0,2.015380859E-1,9.688339233E0,1.102600098E0,9.752961687E0
2.658233642E0,2.494201660E-1,9.638061523E0,1.205551147E0,9.716367321E0
2.663208008E0,1.895599365E-1,9.592575073E0,1.231887817E0,9.673209245E0
2.668182373E0,9.858703613E-2,9.520751953E0,1.176818848E0,9.593713554E0
2.673156738E0,9.619140625E-2,9.494415283E0,1.365966797E0,9.592655505E0
2.678161621E0,1.129455566E-1,9.489624023E0,1.330047607E0,9.583044790E0
2.683135986E0,1.823730469E-1,9.492019653E0,1.296524048E0,9.581892905E0
2.688110351E0,1.344909668E-1,9.472869873E0,1.212738037E0,9.551130038E0
2.693084717E0,1.249237061E-1,9.415405273E0,1.093017578E0,9.479459363E0
2.698059082E0,2.674865723E-2,9.403427124E0,1.181610107E0,9.477413129E0
2.703033447E0,9.140014648E-2,9.413009644E0,1.133728027E0,9.481478987E0
2.708007812E0,1.799774170E-1,9.475250244E0,1.116973877E0,9.542556770E0
2.712982178E0,2.087097168E-1,9.547088623E0,9.852905273E-1,9.600065539E0
2.717956543E0,2.541961670E-1,9.587783813E0,9.062805176E-1,9.633875571E0
2.722961426E0,1.991424561E-1,9.609329224E0,8.631744385E-1,9.650074402E0
2.727935791E0,1.728057861E-1,9.673980713E0,8.368377686E-1,9.711645696E0
2.732910156E0,2.398376465E-1,9.652435303E0,9.445800781E-1,9.701508176E0
2.737884521E0,3.044738770E-1,9.669189453E0,7.793884277E-1,9.705327163E0
2.742858887E0,2.565917969E-1,9.678771973E0,7.530517578E-1,9.711413553E0
2.747833252E0,1.919555664E-1,9.690734863E0,8.152923584E-1,9.726864385E0
2.752807617E0,1.752014160E-1,9.731430054E0,7.985382080E-1,9.765709892E0
2.757781982E0,1.440734863E-1,9.776931763E0,8.703613281E-1,9.816653233E0
2.762786865E0,1.895599365E-1,9.738616943E0,9.062805176E-1,9.782532255E0
2.767761230E0,1.752014160E-1,9.726654053E0,9.828948975E-1,9.777759302E0
2.772735596E0,1.704101562E-1,9.726654053E0,1.047531128E0,9.784383483E0
2.777709961E0,5.787658691E-2,9.724258423E0,1.085845947E0,9.784866529E0
2.782684326E0,4.351806641E-2,9.688339233E0,1.066680908E0,9.746979998E0
2.787658691E0,4.351806641E-2,9.688339233E0,1.064300537E0,9.746719784E0
2.792633057E0,1.201324463E-1,9.693130493E0,1.121749878E0,9.758562053E0
2.797607422E0,2.135009766E-1,9.683547974E0,1.109786987E0,9.749272341E0
2.802581787E0,2.039184570E-1,9.714675903E0,1.145690918E0,9.784125833E0
2.807586670E0,1.608276367E-1,9.695526123E0,1.164855957E0,9.766574719E0
2.812561035E0,1.320953369E-1,9.626098633E0,1.172027588E0,9.698086035E0
2.817535400E0,9.379577637E-2,9.652435303E0,1.167251587E0,9.723208379E0
2.822509765E0,1.560363770E-1,9.724258423E0,1.200759888E0,9.799355771E0
2.827484131E0,1.823730469E-1,9.719467163E0,1.164855957E0,9.790719650E0
2.832458496E0,2.135009766E-1,9.717071533E0,1.128936768E0,9.784761626E0
2.837432861E0,1.440734863E-1,9.666793823E0,1.023590088E0,9.721902934E0
2.842407226E0,1.488647461E-1,9.616516113E0,1.030776978E0,9.672747492E0
2.847412109E0,1.680145264E-1,9.638061523E0,9.996490479E-1,9.691220616E0
2.852386474E0,1.608276367E-1,9.638061523E0,1.042739868E0,9.695638292E0
2.857360840E0,1.728057861E-1,9.683547974E0,9.661254883E-1,9.733157846E0
2.862335205E0,2.039184570E-1,9.618911743E0,8.871154785E-1,9.661884895E0
2.867309570E0,1.919555664E-1,9.592575073E0,9.397888184E-1,9.640412154E0
2.872283935E0,2.709655762E-1,9.551864624E0,1.028381348E0,9.610884888E0
2.877258301E0,2.158966064E-1,9.590179443E0,1.045135498E0,9.649376214E0
2.882232666E0,1.656188965E-1,9.568634033E0,9.828948975E-1,9.620408996E0
2.887207031E0,1.392822266E-1,9.568634033E0,9.278259277E-1,9.614521192E0
2.892211914E0,1.153411865E-1,9.492019653E0,7.937469482E-1,9.525847726E0
2.897186279E0,9.619140625E-2,9.511169434E0,8.057250977E-1,9.545721016E0
2.902160644E0,8.181762695E-2,9.527923584E0,9.038848877E-1,9.571051658E0
2.907135010E0,2.674865723E-2,9.568634033E0,1.057113647E0,9.626887452E0
2.912109375E0,7.702636719E-2,9.580596924E0,1.164855957E0,9.651458951E0
2.917083740E0,9.858703613E-2,9.582992554E0,1.121749878E0,9.648926804E0
2.922058105E0,1.775817871E-1,9.592575073E0,9.948577881E-1,9.645660882E0
2.927032471E0,2.230834961E-1,9.621307373E0,9.278259277E-1,9.668515024E0
2.932006836E0,2.158966064E-1,9.645248413E0,9.493713379E-1,9.694262955E0
2.937011719E0,2.733612061E-1,9.657211304E0,9.924621582E-1,9.711922449E0
2.941986084E0,2.063140869E-1,9.673980713E0,8.823394775E-1,9.716326018E0
2.946960449E0,1.752014160E-1,9.693130493E0,8.488159180E-1,9.731801619E0
2.951934814E0,1.847686768E-1,9.671585083E0,8.631744385E-1,9.711784985E0
2.956909180E0,1.991424561E-1,9.700317383E0,8.966979980E-1,9.743709886E0
2.961883545E0,2.446289062E-1,9.719467163E0,8.368377686E-1,9.758492849E0
2.966857910E0,1.991424561E-1,9.781723022E0,7.554473877E-1,9.812872350E0
2.971832275E0,1.847686768E-1,9.748199463E0,7.554473877E-1,9.779173431E0
2.976837158E0,1.560363770E-1,9.762557983E0,8.320617676E-1,9.799194483E0
2.981811523E0,1.416778564E-1,9.743408203E0,9.158477783E-1,9.787382346E0
2.986785889E0,1.392822266E-1,9.776931763E0,9.445800781E-1,9.823442663E0
2.991760254E0,2.206878662E-1,9.760162354E0,1.016403198E0,9.815423973E0
2.996734619E0,2.135009766E-1,9.757766724E0,9.733123779E-1,9.808513194E0
3.001708984E0,1.919555664E-1,9.673980713E0,9.733123779E-1,9.724715253E0
3.006683349E0,1.943511963E-1,9.602157593E0,1.028381348E0,9.659025366E0
3.011657715E0,1.296997070E-1,9.575820923E0,1.088241577E0,9.638331707E0
3.016632080E0,1.368865967E-1,9.580596924E0,1.128936768E0,9.647853315E0
3.021636963E0,1.440734863E-1,9.549484253E0,1.109786987E0,9.614834051E0
3.026611328E0,1.320953369E-1,9.492019653E0,1.052322388E0,9.551087304E0
3.031585693E0,8.421325684E-2,9.475250244E0,1.028381348E0,9.531265774E0
3.036560058E0,4.830932617E-2,9.484832764E0,1.054718018E0,9.543417440E0
3.041534424E0,5.308532715E-2,9.487228394E0,1.162460327E0,9.558328026E0
3.046508789E0,1.249237061E-1,9.468078613E0,1.219909668E0,9.547161785E0
3.051483154E0,2.302551270E-1,9.475250244E0,1.174423218E0,9.550531635E0
3.056457519E0,2.518157959E-1,9.523147583E0,1.064300537E0,9.585743931E0
3.061462402E0,2.302551270E-1,9.535110474E0,9.302215576E-1,9.583144646E0
3.066436767E0,2.374420166E-1,9.587783813E0,8.775482178E-1,9.630787509E0
3.071411133E0,2.733612061E-1,9.609329224E0,8.679656982E-1,9.652320909E0
3.076385498E0,2.494201660E-1,9.635665894E0,9.230346680E-1,9.682988208E0
3.081359863E0,2.182922363E-1,9.685943604E0,1.030776978E0,9.743082478E0
3.086334228E0,1.967468262E-1,9.664398193E0,1.133728027E0,9.732658475E0
3.091308594E0,1.752014160E-1,9.650039673E0,1.203155518E0,9.726332527E0
3.096282959E0,1.943511963E-1,9.650039673E0,1.169631958E0,9.722606492E0
3.101257324E0,1.823730469E-1,9.688339233E0,1.148086548E0,9.757831714E0
3.106262207E0,1.895599365E-1,9.712280273E0,1.143295288E0,9.781178109E0
3.111236572E0,1.632232666E-1,9.752990723E0,1.169631958E0,9.824230697E0
3.116210937E0,2.350463867E-1,9.774536133E0,1.112182617E0,9.840414300E0
3.121185303E0,2.733612061E-1,9.805664062E0,1.093017578E0,9.870180418E0
3.126159668E0,2.757568359E-1,9.764953613E0,1.116973877E0,9.832496710E0
3.131134033E0,2.541961670E-1,9.729049683E0,1.133728027E0,9.798181600E0
3.136108398E0,1.656188965E-1,9.731430054E0,1.176818848E0,9.803727001E0
3.141082764E0,1.680145264E-1,9.669189453E0,1.164855957E0,9.740551471E0
3.146087646E0,1.775817871E-1,9.664398193E0,1.073867798E0,9.725498433E0
3.151062012E0,1.033630371E-1,9.556655884E0,1.097808838E0,9.620059243E0
3.156036377E0,1.153411865E-1,9.549484253E0,1.112182617E0,9.614723254E0
3.161010742E0,9.619140625E-2,9.592575073E0,1.107391357E0,9.656762653E0
3.165985107E0,2.398376465E-1,9.561447144E0,1.023590088E0,9.619071174E0
3.170959473E0,2.589874268E-1,9.638061523E0,9.158477783E-1,9.684940969E0
3.175933838E0,2.637786865E-1,9.652435303E0,9.733123779E-1,9.704969008E0
3.180908203E0,2.422332764E-1,9.638061523E0,9.828948975E-1,9.691077818E0
3.185913086E0,2.087097168E-1,9.556655884E0,9.445800781E-1,9.605491291E0
3.190887451E0,1.895599365E-1,9.501586914E0,1.006835938E0,9.556662883E0
3.195861816E0,1.273040771E-1,9.508773804E0,1.114578247E0,9.574720374E0
3.200836182E0,1.296997070E-1,9.484832764E0,1.162460327E0,9.556682928E0
3.205810547E0,1.296997070E-1,9.496810913E0,1.152877808E0,9.567411707E0
3.210784912E0,1.009674072E-1,9.501586914E0,1.049926758E0,9.559952641E0
3.215759277E0,9.140014648E-2,9.477645874E0,1.002044678E0,9.530908605E0
3.220733642E0,3.153991699E-2,9.482437134E0,1.028381348E0,9.538090845E0
3.225708008E0,-4.028320312E-2,9.470474243E0,1.023590088E0,9.525714766E0
3.230712890E0,3.393554688E-2,9.506378174E0,1.009231567E0,9.559860143E0
3.235687256E0,5.548095703E-2,9.477645874E0,9.709167480E-1,9.527409343E0
3.240661621E0,1.296997070E-1,9.482437134E0,9.948577881E-1,9.535364599E0
3.245635986E0,1.392822266E-1,9.499206543E0,1.040359497E0,9.557022150E0
3.250610351E0,1.225280762E-1,9.503982544E0,1.069076538E0,9.564707103E0
3.255584717E0,1.225280762E-1,9.489624023E0,1.061904907E0,9.549639745E0
3.260559082E0,4.351806641E-2,9.568634033E0,9.757080078E-1,9.618350025E0
