"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.657653809E0,9.713699341E0,1.871276855E0,4.537658691E-1,9.902703440E0
1.662628174E0,9.680175781E0,1.873672485E0,4.250488281E-1,9.868997834E0
1.667602539E0,9.701721191E0,1.864089966E0,3.771514893E-1,9.886377937E0
1.672576904E0,9.689758301E0,1.840148926E0,3.867340088E-1,9.870518081E0
1.677551269E0,9.704116821E0,1.835357666E0,4.346160889E-1,9.885712528E0
1.682525635E0,9.689758301E0,1.847335815E0,4.681396484E-1,9.875384563E0
1.687500000E0,9.641860962E0,1.823394775E0,4.801025391E-1,9.824497431E0
1.692504883E0,9.658630371E0,1.777893066E0,4.824981689E-1,9.832743711E0
1.697479248E0,9.622711182E0,1.797058105E0,4.753265381E-1,9.800608330E0
1.702453613E0,9.649047852E0,1.777893066E0,4.465942383E-1,9.821632991E0
1.707427978E0,9.658630371E0,1.818603516E0,4.465942383E-1,9.838491033E0
1.712402344E0,9.653839111E0,1.804229736E0,4.298248291E-1,9.830391849E0
1.717376709E0,9.646652222E0,1.813812256E0,4.058837891E-1,9.824080396E0
1.722351074E0,9.694534302E0,1.849731445E0,3.891296387E-1,9.877090848E0
1.727325439E0,9.701721191E0,1.818603516E0,3.939208984E-1,9.878556904E0
1.732299805E0,9.720870972E0,1.852111816E0,4.322204590E-1,9.905173656E0
1.737274170E0,9.737640381E0,1.859298706E0,3.939208984E-1,9.921381231E0
1.742279053E0,9.706512451E0,1.849731445E0,4.322204590E-1,9.890637235E0
1.747253418E0,9.720870972E0,1.854507446E0,4.585571289E-1,9.906805992E0
1.752227783E0,9.771148682E0,1.844940186E0,4.441986084E-1,9.953716052E0
1.757202148E0,9.730453491E0,1.902404785E0,3.987121582E-1,9.922693208E0
1.762176514E0,9.706512451E0,1.856903076E0,3.292694092E-1,9.888017564E0
1.767150879E0,9.699325562E0,1.854507446E0,3.244781494E-1,9.880354259E0
1.772125244E0,9.677780151E0,1.856903076E0,3.412475586E-1,9.860221478E0
1.777099609E0,9.701721191E0,1.866485596E0,3.436431885E-1,9.885608388E0
1.782073975E0,9.716094971E0,1.844940186E0,3.220977783E-1,9.894950871E0
1.787078857E0,9.692153931E0,1.861694336E0,3.388519287E-1,9.875149328E0
1.792053223E0,9.684967041E0,1.844940186E0,3.268737793E-1,9.864544457E0
1.797027588E0,9.653839111E0,1.885635376E0,3.316650391E-1,9.841861209E0
1.802001953E0,9.672988892E0,1.813812256E0,3.603973389E-1,9.848173193E0
1.806976318E0,9.682571411E0,1.818603516E0,4.010925293E-1,9.860039711E0
1.811950684E0,9.672988892E0,1.842544556E0,4.106750488E-1,9.855472517E0
1.816925049E0,9.680175781E0,1.813812256E0,3.747711182E-1,9.855768435E0
1.821899414E0,9.665817261E0,1.890426636E0,3.699798584E-1,9.855892719E0
1.826873779E0,9.694534302E0,1.844940186E0,3.771514893E-1,9.875729991E0
1.831848144E0,9.658630371E0,1.806625366E0,3.771514893E-1,9.833375774E0
1.836853027E0,9.696929932E0,1.801834106E0,3.819427490E-1,9.870305796E0
1.841827393E0,9.651443481E0,1.792266846E0,3.915252686E-1,9.824249272E0
1.846801758E0,9.701721191E0,1.782684326E0,4.178619385E-1,9.872991749E0
1.851776123E0,9.699325562E0,1.749160767E0,3.651885986E-1,9.862547462E0
1.856750488E0,9.658630371E0,1.744384766E0,3.316650391E-1,9.820489833E0
1.861724853E0,9.684967041E0,1.837753296E0,3.292694092E-1,9.863282522E0
1.866699219E0,9.692153931E0,1.820999146E0,3.675842285E-1,9.868586721E0
1.871673584E0,9.639480591E0,1.840148926E0,3.556060791E-1,9.819989298E0
1.876647949E0,9.670593262E0,1.818603516E0,3.723754883E-1,9.847149653E0
1.881622314E0,9.689758301E0,1.806625366E0,4.034881592E-1,9.864994366E0
1.886627197E0,9.668197632E0,1.809020996E0,4.848937988E-1,9.847929956E0
1.891601562E0,9.732849121E0,1.880844116E0,5.399627686E-1,9.927612321E0
1.896575928E0,9.711303711E0,1.916763306E0,4.777069092E-1,9.910176851E0
1.901550293E0,9.704116821E0,1.856903076E0,3.580017090E-1,9.886664632E0
1.906524658E0,9.704116821E0,1.914367676E0,2.694244385E-1,9.894810580E0
1.911499023E0,9.720870972E0,1.861694336E0,2.095642090E-1,9.899755321E0
1.916473389E0,9.699325562E0,1.885635376E0,2.311096191E-1,9.883620226E0
1.921447754E0,9.672988892E0,1.852111816E0,2.598419189E-1,9.852134292E0
1.926422119E0,9.723266602E0,1.832962036E0,3.173065186E-1,9.899613460E0
1.931427002E0,9.689758301E0,1.832962036E0,3.843383789E-1,9.869087179E0
1.936401367E0,9.713699341E0,1.844940186E0,4.202575684E-1,9.896280897E0
1.941375732E0,9.716094971E0,1.864089966E0,4.154663086E-1,9.902017225E0
1.946350098E0,9.716094971E0,1.868881226E0,3.675842285E-1,9.901027052E0
1.951324463E0,9.725662231E0,1.890426636E0,3.603973389E-1,9.914237487E0
1.956298828E0,9.668197632E0,1.852111816E0,3.699798584E-1,9.850951666E0
1.961273193E0,9.708908081E0,1.837753296E0,3.939208984E-1,9.889156030E0
1.966247559E0,9.689758301E0,1.852111816E0,4.058837891E-1,9.873523979E0
1.971221924E0,9.687362671E0,1.842544556E0,4.298248291E-1,9.870395906E0
1.976226807E0,9.670593262E0,1.830566406E0,4.441986084E-1,9.852342859E0
1.981201172E0,9.694534302E0,1.844940186E0,4.298248291E-1,9.877881807E0
1.986175537E0,9.644256592E0,1.859298706E0,4.034881592E-1,9.830131209E0
1.991149902E0,9.668197632E0,1.861694336E0,3.675842285E-1,9.852668137E0
1.996124268E0,9.634689331E0,1.878448486E0,3.029327393E-1,9.820772651E0
2.001098633E0,9.656234741E0,1.866485596E0,2.789916992E-1,9.838926477E0
2.006072998E0,9.684967041E0,1.844940186E0,2.789916992E-1,9.863073925E0
2.011047363E0,9.720870972E0,1.883239746E0,2.215423584E-1,9.904090337E0
2.016021728E0,9.763977051E0,1.909576416E0,2.095642090E-1,9.951163103E0
2.021026611E0,9.723266602E0,1.902404785E0,2.430877686E-1,9.910607904E0
2.026000976E0,9.711303711E0,1.904785156E0,2.574462891E-1,9.899692159E0
2.030975342E0,9.723266602E0,1.880844116E0,3.651885986E-1,9.910239690E0
2.035949707E0,9.716094971E0,1.849731445E0,4.250488281E-1,9.899731027E0
2.040924072E0,9.704116821E0,1.878448486E0,4.705352783E-1,9.895446197E0
2.045898437E0,9.718475342E0,1.844940186E0,4.992675781E-1,9.904637064E0
2.050872803E0,9.711303711E0,1.842544556E0,5.064392090E-1,9.897518420E0
2.055847168E0,9.687362671E0,1.859298706E0,4.250488281E-1,9.873330426E0
2.060821533E0,9.725662231E0,1.828170776E0,4.034881592E-1,9.904217128E0
2.065826416E0,9.656234741E0,1.825790405E0,4.298248291E-1,9.836723508E0
2.070800781E0,9.661026001E0,1.792266846E0,4.298248291E-1,9.835262743E0
2.075775146E0,9.644256592E0,1.818603516E0,4.561614990E-1,9.824819961E0
2.080729951E0,9.639480591E0,1.837753296E0,4.537658691E-1,9.823585226E0
2.085704316E0,9.682571411E0,1.828170776E0,4.346160889E-1,9.863229120E0
2.090678681E0,9.687362671E0,1.823394775E0,4.130706787E-1,9.866123424E0
2.095653046E0,9.672988892E0,1.832962036E0,3.651885986E-1,9.851894571E0
2.100627412E0,9.701721191E0,1.801834106E0,3.747711182E-1,9.874738154E0
2.105601777E0,9.605957031E0,1.813812256E0,3.244781494E-1,9.781084370E0
2.110606660E0,9.629898071E0,1.868881226E0,2.789916992E-1,9.813536074E0
2.115581025E0,9.718475342E0,1.849731445E0,2.957611084E-1,9.897360457E0
2.120555390E0,9.737640381E0,1.900009155E0,3.292694092E-1,9.926736287E0
2.125529755E0,9.720870972E0,1.890426636E0,3.149108887E-1,9.907987393E0
2.130504121E0,9.737640381E0,1.871276855E0,3.077239990E-1,9.920585231E0
2.135478486E0,9.744812012E0,1.866485596E0,3.795471191E-1,9.929208712E0
2.140452851E0,9.713699341E0,1.885635376E0,3.436431885E-1,9.900993197E0
2.145427216E0,9.708908081E0,1.883239746E0,3.723754883E-1,9.896875849E0
2.150401582E0,9.713699341E0,1.878448486E0,3.532104492E-1,9.899963698E0
2.155406464E0,9.699325562E0,1.892822266E0,4.010925293E-1,9.890428085E0
2.160380830E0,9.677780151E0,1.880844116E0,4.082794189E-1,9.867304360E0
2.165355195E0,9.668197632E0,1.835357666E0,4.394073486E-1,9.850668101E0
2.170329560E0,9.651443481E0,1.801834106E0,4.848937988E-1,9.830162227E0
2.175303925E0,9.665817261E0,1.842544556E0,4.920806885E-1,9.852164085E0
2.180278290E0,9.656234741E0,1.806625366E0,4.561614990E-1,9.834370743E0
2.185252656E0,9.637084961E0,1.801834106E0,4.633483887E-1,9.815024423E0
2.190227021E0,9.677780151E0,1.832962036E0,4.753265381E-1,9.861293718E0
2.195231904E0,9.672988892E0,1.823394775E0,4.226531982E-1,9.852416878E0
2.200206269E0,9.677780151E0,1.842544556E0,3.723754883E-1,9.858654198E0
2.205180634E0,9.747207642E0,1.849731445E0,4.034881592E-1,9.929368858E0
2.210154999E0,9.680175781E0,1.844940186E0,4.178619385E-1,9.863276131E0
2.215129365E0,9.699325562E0,1.849731445E0,3.723754883E-1,9.881148024E0
2.220103730E0,9.682571411E0,1.883239746E0,3.771514893E-1,9.871222028E0
2.225078095E0,9.689758301E0,1.897613525E0,3.675842285E-1,9.880661475E0
2.230052460E0,9.699325562E0,1.897613525E0,3.364562988E-1,9.888936054E0
2.235057343E0,9.687362671E0,1.873672485E0,3.197021484E-1,9.872074431E0
2.240031708E0,9.704116821E0,1.892822266E0,3.053283691E-1,9.891707882E0
2.245006074E0,9.677780151E0,1.849731445E0,2.909698486E-1,9.857261208E0
2.249980439E0,9.675384521E0,1.844940186E0,3.580017090E-1,9.856218096E0
2.254954804E0,9.646652222E0,1.837753296E0,3.603973389E-1,9.826755441E0
2.259929169E0,9.699325562E0,1.809020996E0,4.513854980E-1,9.876903471E0
2.264903535E0,9.682571411E0,1.816207886E0,4.609527588E-1,9.862214643E0
2.269877900E0,9.677780151E0,1.835357666E0,4.561614990E-1,9.860834130E0
2.274852265E0,9.708908081E0,1.832962036E0,4.106750488E-1,9.888948374E0
2.279857148E0,9.728057861E0,1.859298706E0,4.082794189E-1,9.912557365E0
2.284831513E0,9.704116821E0,1.890426636E0,4.274291992E-1,9.895771413E0
2.289805878E0,9.699325562E0,1.861694336E0,4.370117188E-1,9.886040734E0
2.294780244E0,9.723266602E0,1.892822266E0,4.226531982E-1,9.914803339E0
2.299754609E0,9.687362671E0,1.842544556E0,4.250488281E-1,9.870189079E0
2.304728974E0,9.701721191E0,1.909576416E0,4.082794189E-1,9.896290631E0
2.309703339E0,9.668197632E0,1.876068115E0,4.250488281E-1,9.857704780E0
2.314677705E0,9.701721191E0,1.861694336E0,3.532104492E-1,9.885042109E0
2.319682587E0,9.713699341E0,1.864089966E0,3.412475586E-1,9.896829602E0
2.324656953E0,9.699325562E0,1.842544556E0,3.316650391E-1,9.878354543E0
2.329631318E0,9.649047852E0,1.813812256E0,3.005371094E-1,9.822645361E0
2.334605683E0,9.701721191E0,1.880844116E0,3.149108887E-1,9.887372630E0
2.339580048E0,9.699325562E0,1.849731445E0,2.813873291E-1,9.878137557E0
2.344554414E0,9.706512451E0,1.820999146E0,2.933654785E-1,9.880206737E0
2.349528779E0,9.687362671E0,1.876068115E0,2.574462891E-1,9.870709482E0
2.354503144E0,9.706512451E0,1.885635376E0,2.957611084E-1,9.892395027E0
2.359477509E0,9.692153931E0,1.876068115E0,2.909698486E-1,9.876342584E0
2.364482392E0,9.677780151E0,1.816207886E0,3.101196289E-1,9.851609712E0
2.369456757E0,9.708908081E0,1.866485596E0,3.603973389E-1,9.893257848E0
2.374431123E0,9.665817261E0,1.832962036E0,3.556060791E-1,9.844502467E0
2.379405488E0,9.692153931E0,1.809020996E0,3.556060791E-1,9.865944479E0
2.384379853E0,9.658630371E0,1.888031006E0,3.627929688E-1,9.848117610E0
2.389354218E0,9.677780151E0,1.832962036E0,3.508148193E-1,9.856076781E0
2.394328583E0,9.692153931E0,1.842544556E0,3.484344482E-1,9.871890641E0
2.399302949E0,9.658630371E0,1.868881226E0,3.651885986E-1,9.844552829E0
2.404307832E0,9.627502441E0,1.837753296E0,3.795471191E-1,9.808679649E0
2.409282197E0,9.637084961E0,1.890426636E0,3.197021484E-1,9.825951805E0
2.414256562E0,9.696929932E0,1.873672485E0,3.484344482E-1,9.882434176E0
2.419230927E0,9.689758301E0,1.871276855E0,3.125152588E-1,9.873740871E0
2.424205292E0,9.706512451E0,1.876068115E0,3.197021484E-1,9.891320690E0
2.429179658E0,9.696929932E0,1.801834106E0,3.436431885E-1,9.868897957E0
2.434154023E0,9.713699341E0,1.852111816E0,3.197021484E-1,9.893860850E0
2.439128388E0,9.661026001E0,1.900009155E0,2.718200684E-1,9.849839812E0
2.444102753E0,9.649047852E0,1.873672485E0,2.502593994E-1,9.832466770E0
2.449107636E0,9.718475342E0,1.866485596E0,2.239227295E-1,9.898619744E0
2.454082001E0,9.704116821E0,1.880844116E0,2.143554688E-1,9.887032221E0
2.459056367E0,9.754394531E0,1.859298706E0,1.952056885E-1,9.931933830E0
2.464030732E0,9.701721191E0,1.888031006E0,2.335052490E-1,9.886484707E0
2.469005097E0,9.723266602E0,1.892822266E0,2.813873291E-1,9.909786494E0
2.473979462E0,9.742431641E0,1.902404785E0,3.173065186E-1,9.931505509E0
2.478953828E0,9.711303711E0,1.837753296E0,3.173065186E-1,9.888753226E0
2.483928193E0,9.670593262E0,1.852111816E0,3.316650391E-1,9.851938587E0
2.488933076E0,9.708908081E0,1.847335815E0,2.957611084E-1,9.887518413E0
2.493907441E0,9.680175781E0,1.849731445E0,2.957611084E-1,9.859755789E0
2.498881806E0,9.684967041E0,1.813812256E0,3.244781494E-1,9.858690966E0
2.503856171E0,9.692153931E0,1.866485596E0,2.861785889E-1,9.874386790E0
2.508830537E0,9.730453491E0,1.847335815E0,2.622375488E-1,9.907731491E0
2.513804902E0,9.682571411E0,1.854507446E0,3.053283691E-1,9.863296225E0
2.518779267E0,9.622711182E0,1.890426636E0,2.765960693E-1,9.810544773E0
2.523753632E0,9.562866211E0,1.861694336E0,2.861785889E-1,9.746600133E0
2.528758515E0,9.720870972E0,1.914367676E0,2.909698486E-1,9.911851467E0
2.533732880E0,9.886077881E0,1.926345825E0,3.747711182E-1,1.007897800E1
2.538707246E0,9.842987061E0,1.916763306E0,3.532104492E-1,1.003409854E1
2.543681611E0,9.543701172E0,1.856903076E0,2.789916992E-1,9.726672476E0
2.548655976E0,9.567642212E0,1.943099976E0,2.933654785E-1,9.767368034E0
2.553630341E0,9.672988892E0,1.888031006E0,3.915252686E-1,9.863299002E0
2.558604707E0,9.649047852E0,1.897613525E0,4.920806885E-1,9.846177174E0
2.563579072E0,9.603561401E0,1.931121826E0,4.178619385E-1,9.804704570E0
2.568553437E0,9.749603271E0,1.854507446E0,4.777069092E-1,9.935902863E0
2.573558320E0,9.744812012E0,1.799453735E0,5.256042480E-1,9.923490047E0
2.578532685E0,9.658630371E0,1.809020996E0,5.088348389E-1,9.839746465E0
2.583507050E0,9.649047852E0,1.799453735E0,4.178619385E-1,9.824294722E0
2.588481415E0,9.728057861E0,1.806625366E0,3.699798584E-1,9.901307493E0
2.593455781E0,9.708908081E0,1.837753296E0,3.268737793E-1,9.886712283E0
2.598430146E0,9.644256592E0,1.885635376E0,2.837829590E-1,9.830963267E0
2.603404511E0,9.615539551E0,1.868881226E0,2.526550293E-1,9.798732186E0
2.608378876E0,9.637084961E0,1.921554565E0,2.861785889E-1,9.830955024E0
2.613353242E0,9.728057861E0,1.880844116E0,3.268737793E-1,9.913603321E0
2.618358124E0,9.740036011E0,1.919158936E0,3.867340088E-1,9.934839491E0
2.623332490E0,9.670593262E0,1.890426636E0,4.322204590E-1,9.863108102E0
2.628306855E0,9.670593262E0,1.847335815E0,4.489898682E-1,9.855689502E0
2.633281220E0,9.742431641E0,1.859298706E0,4.178619385E-1,9.927062735E0
2.638255585E0,9.749603271E0,1.842544556E0,3.891296387E-1,9.929811492E0
2.643229951E0,9.689758301E0,1.883239746E0,3.771514893E-1,9.878271666E0
2.648204316E0,9.651443481E0,1.832962036E0,3.699798584E-1,9.830920415E0
2.653178681E0,9.677780151E0,1.801834106E0,3.627929688E-1,9.850769185E0
2.658183564E0,9.682571411E0,1.832962036E0,4.082794189E-1,9.862993006E0
2.663157929E0,9.663421631E0,1.844940186E0,3.915252686E-1,9.845751060E0
2.668132294E0,9.644256592E0,1.892822266E0,3.412475586E-1,9.834170592E0
2.673106660E0,9.677780151E0,1.933517456E0,2.694244385E-1,9.872715328E0
2.678081025E0,9.732849121E0,1.926345825E0,2.335052490E-1,9.924398468E0
2.683055390E0,9.704116821E0,1.940704346E0,2.095642090E-1,9.898491491E0
2.688029755E0,9.708908081E0,1.947891235E0,1.904144287E-1,9.904212944E0
2.693004121E0,9.740036011E0,1.904785156E0,1.975860596E-1,9.926507353E0
2.698009003E0,9.728057861E0,1.892822266E0,2.646331787E-1,9.914026256E0
2.702983369E0,9.706512451E0,1.895217896E0,3.316650391E-1,9.895364396E0
2.707957734E0,9.699325562E0,1.856903076E0,3.867340088E-1,9.883044499E0
2.712932099E0,9.692153931E0,1.868881226E0,3.556060791E-1,9.877095754E0
2.717906464E0,9.680175781E0,1.820999146E0,3.292694092E-1,9.855468502E0
2.722880830E0,9.670593262E0,1.842544556E0,3.436431885E-1,9.850555066E0
2.727855195E0,9.740036011E0,1.878448486E0,3.292694092E-1,9.924983050E0
2.732829560E0,9.689758301E0,1.904785156E0,3.077239990E-1,9.879995773E0
2.737834443E0,9.670593262E0,1.861694336E0,3.556060791E-1,9.854579419E0
2.742808808E0,9.723266602E0,1.902404785E0,2.670288086E-1,9.911224029E0
2.747783173E0,9.689758301E0,1.892822266E0,3.077239990E-1,9.877696397E0
2.752757539E0,9.694534302E0,1.830566406E0,2.981567383E-1,9.870352888E0
2.757731904E0,9.704116821E0,1.883239746E0,3.316650391E-1,9.890726815E0
2.762706269E0,9.718475342E0,1.883239746E0,3.532104492E-1,9.905559678E0
2.767680634E0,9.696929932E0,1.859298706E0,3.795471191E-1,9.880865235E0
2.772654999E0,9.696929932E0,1.888031006E0,3.987121582E-1,9.887066429E0
2.777659882E0,9.649047852E0,1.880844116E0,3.675842285E-1,9.837520887E0
2.782634248E0,9.675384521E0,1.892822266E0,3.747711182E-1,9.865915830E0
2.787608613E0,9.632293701E0,1.890426636E0,3.364562988E-1,9.821812340E0
2.792582978E0,9.665817261E0,1.852111816E0,3.508148193E-1,9.847914121E0
2.797557343E0,9.625106812E0,1.883239746E0,3.316650391E-1,9.813219389E0
2.802531708E0,9.684967041E0,1.880844116E0,3.125152588E-1,9.870857458E0
2.807506074E0,9.696929932E0,1.873672485E0,3.005371094E-1,9.880861361E0
2.812480439E0,9.646652222E0,1.873672485E0,3.149108887E-1,9.831974193E0
2.817454804E0,9.728057861E0,1.914367676E0,3.316650391E-1,9.920177168E0
2.822459687E0,9.716094971E0,1.854507446E0,3.149108887E-1,9.896507880E0
2.827434052E0,9.708908081E0,1.876068115E0,2.670288086E-1,9.892109587E0
2.832408417E0,9.684967041E0,1.885635376E0,2.478637695E-1,9.869936363E0
2.837382783E0,9.682571411E0,1.890426636E0,2.526550293E-1,9.868623843E0
2.842357148E0,9.684967041E0,1.926345825E0,2.454833984E-1,9.877735415E0
2.847331513E0,9.713699341E0,1.933517456E0,2.742004395E-1,9.908058867E0
2.852305878E0,9.689758301E0,1.935913086E0,3.388519287E-1,9.887062053E0
2.857310761E0,9.713699341E0,1.916763306E0,4.178619385E-1,9.909820637E0
2.862285126E0,9.680175781E0,1.885635376E0,4.202575684E-1,9.871070882E0
2.867259492E0,9.684967041E0,1.844940186E0,4.394073486E-1,9.868914312E0
2.872233857E0,9.696929932E0,1.856903076E0,4.034881592E-1,9.881363359E0
2.877208222E0,9.694534302E0,1.876068115E0,3.771514893E-1,9.881592490E0
2.882182587E0,9.661026001E0,1.878448486E0,4.130706787E-1,9.850615183E0
2.887156953E0,9.672988892E0,1.852111816E0,3.795471191E-1,9.856017872E0
2.892131318E0,9.694534302E0,1.847335815E0,4.178619385E-1,9.877816233E0
2.897136201E0,9.713699341E0,1.868881226E0,3.795471191E-1,9.899127635E0
2.902110566E0,9.689758301E0,1.868881226E0,3.771514893E-1,9.875544350E0
2.907084931E0,9.699325562E0,1.892822266E0,3.603973389E-1,9.888861346E0
2.912059296E0,9.704116821E0,1.854507446E0,3.316650391E-1,9.885296295E0
2.917033662E0,9.672988892E0,1.900009155E0,3.149108887E-1,9.862855456E0
2.922008027E0,9.658630371E0,1.883239746E0,2.598419189E-1,9.843944860E0
2.926982392E0,9.680175781E0,1.914367676E0,2.837829590E-1,9.871734373E0
2.931956757E0,9.665817261E0,1.885635376E0,3.292694092E-1,9.853530455E0
2.936961640E0,9.672988892E0,1.921554565E0,3.125152588E-1,9.866952510E0
2.941936005E0,9.672988892E0,1.873672485E0,3.077239990E-1,9.857588789E0
2.946910371E0,9.670593262E0,1.864089966E0,3.005371094E-1,9.853198871E0
2.951884736E0,9.670593262E0,1.892822266E0,3.029327393E-1,9.858748318E0
2.956859101E0,9.684967041E0,1.916763306E0,3.077239990E-1,9.877614197E0
2.961833466E0,9.701721191E0,1.926345825E0,3.603973389E-1,9.897680969E0
2.966807832E0,9.682571411E0,1.904785156E0,4.226531982E-1,9.877197545E0
2.971782197E0,9.672988892E0,1.859298706E0,4.489898682E-1,9.860288925E0
2.976756562E0,9.677780151E0,1.859298706E0,4.441986084E-1,9.864772311E0
2.981761445E0,9.672988892E0,1.859298706E0,4.441986084E-1,9.860071916E0
2.986735810E0,9.644256592E0,1.883239746E0,4.034881592E-1,9.834687582E0
2.991710175E0,9.694534302E0,1.895217896E0,3.268737793E-1,9.883455502E0
2.996684540E0,9.730453491E0,1.904785156E0,3.053283691E-1,9.919836543E0
3.001658906E0,9.663421631E0,1.892822266E0,2.933654785E-1,9.851424113E0
3.006633271E0,9.701721191E0,1.866485596E0,3.029327393E-1,9.884276949E0
3.011607636E0,9.687362671E0,1.818603516E0,2.598419189E-1,9.860011769E0
3.016582001E0,9.672988892E0,1.835357666E0,2.933654785E-1,9.849939856E0
3.021586884E0,9.670593262E0,1.825790405E0,3.268737793E-1,9.846864024E0
3.026561249E0,9.682571411E0,1.828170776E0,3.508148193E-1,9.859891914E0
3.031535615E0,9.687362671E0,1.849731445E0,3.149108887E-1,9.867404461E0
3.036509980E0,9.706512451E0,1.844940186E0,3.197021484E-1,9.885463961E0
3.041484345E0,9.668197632E0,1.856903076E0,3.005371094E-1,9.849490192E0
3.046458710E0,9.680175781E0,1.864089966E0,2.837829590E-1,9.862107651E0
3.051433076E0,9.704116821E0,1.890426636E0,2.861785889E-1,9.890677142E0
3.056407441E0,9.725662231E0,1.890426636E0,2.981567383E-1,9.912170103E0
3.061412324E0,9.692153931E0,1.885635376E0,3.580017090E-1,9.880366077E0
3.066386689E0,9.730453491E0,1.926345825E0,3.651885986E-1,9.926021161E0
3.071361054E0,9.692153931E0,1.902404785E0,3.556060791E-1,9.883493687E0
3.076335419E0,9.675384521E0,1.902404785E0,3.699798584E-1,9.867577955E0
3.081309785E0,9.699325562E0,1.926345825E0,3.220977783E-1,9.894011904E0
3.086284150E0,9.684967041E0,1.909576416E0,2.933654785E-1,9.875785132E0
3.091258515E0,9.689758301E0,1.904785156E0,2.837829590E-1,9.879279082E0
3.096232880E0,9.701721191E0,1.895217896E0,2.718200684E-1,9.888838713E0
3.101207246E0,9.682571411E0,1.909576416E0,2.765960693E-1,9.872951768E0
3.106212128E0,9.689758301E0,1.911972046E0,2.718200684E-1,9.880330925E0
3.111186494E0,9.684967041E0,1.856903076E0,2.789916992E-1,9.865318646E0
3.116160859E0,9.658630371E0,1.897613525E0,2.550506592E-1,9.846579537E0
3.121135224E0,9.689758301E0,1.876068115E0,2.311096191E-1,9.872408984E0
3.126109589E0,9.677780151E0,1.888031006E0,1.975860596E-1,9.862207156E0
3.131083955E0,9.687362671E0,1.907180786E0,2.670288086E-1,9.876924544E0
3.136058320E0,9.658630371E0,1.873672485E0,3.532104492E-1,9.845026503E0
3.141032685E0,9.663421631E0,1.890426636E0,3.388519287E-1,9.852423616E0
3.146037568E0,9.682571411E0,1.842544556E0,3.699798584E-1,9.863267444E0
3.151011933E0,9.684967041E0,1.868881226E0,3.699798584E-1,9.870571854E0
3.155986298E0,9.670593262E0,1.847335815E0,3.484344482E-1,9.851620690E0
3.160960664E0,9.672988892E0,1.890426636E0,3.532104492E-1,9.862311321E0
3.165935029E0,9.711303711E0,1.868881226E0,3.819427490E-1,9.896869054E0
3.170909394E0,9.665817261E0,1.892822266E0,4.034881592E-1,9.857667175E0
3.175883759E0,9.649047852E0,1.864089966E0,4.106750488E-1,9.836036287E0
3.180858124E0,9.682571411E0,1.864089966E0,4.681396484E-1,9.871482931E0
3.185863007E0,9.687362671E0,1.892822266E0,5.160217285E-1,9.884030052E0
3.190837373E0,9.639480591E0,1.816207886E0,4.848937988E-1,9.821065072E0
3.195811738E0,9.634689331E0,1.830566406E0,4.465942383E-1,9.817212348E0
3.200786103E0,9.651443481E0,1.864089966E0,4.346160889E-1,9.839414811E0
3.205760468E0,9.620315552E0,1.864089966E0,4.250488281E-1,9.808464162E0
3.210734833E0,9.677780151E0,1.940704346E0,4.609527588E-1,9.881206377E0
3.215709199E0,9.687362671E0,1.964645386E0,4.561614990E-1,9.895095266E0
3.220683564E0,9.622711182E0,1.955062866E0,4.561614990E-1,9.829899522E0
3.225657929E0,9.665817261E0,1.909576416E0,3.939208984E-1,9.860511096E0
3.230662812E0,9.672988892E0,1.794662476E0,3.125152588E-1,9.843027648E0
3.235637177E0,9.665817261E0,1.768325806E0,3.220977783E-1,9.831518014E0
3.240611542E0,9.735244751E0,1.813812256E0,3.197021484E-1,9.907931910E0
3.245585908E0,9.665817261E0,1.873672485E0,3.220977783E-1,9.851011059E0
3.250560273E0,9.689758301E0,1.868881226E0,3.077239990E-1,9.873136635E0
3.255534638E0,9.663421631E0,1.885635376E0,3.268737793E-1,9.851100693E0
3.260509003E0,9.701721191E0,1.880844116E0,3.603973389E-1,9.888925872E0
3.265483369E0,9.728057861E0,1.890426636E0,3.388519287E-1,9.915827915E0
3.270488251E0,9.706512451E0,1.933517456E0,3.436431885E-1,9.903179508E0
3.275462617E0,9.699325562E0,1.940704346E0,3.077239990E-1,9.896360127E0
3.280436982E0,9.701721191E0,1.871276855E0,2.885742188E-1,9.884753220E0
3.285411347E0,9.740036011E0,1.921554565E0,3.723754883E-1,9.934753995E0
3.290385712E0,9.658630371E0,1.955062866E0,3.747711182E-1,9.861636013E0
3.295360078E0,9.622711182E0,1.818603516E0,3.460388184E-1,9.799164867E0
3.300334443E0,9.658630371E0,1.890426636E0,4.154663086E-1,9.850658139E0
3.305308808E0,9.708908081E0,1.943099976E0,3.915252686E-1,9.909178860E0
3.310283173E0,9.759185791E0,1.892822266E0,3.173065186E-1,9.946113153E0
3.315288056E0,9.732849121E0,1.849731445E0,2.478637695E-1,9.910161194E0
3.320262421E0,9.768768311E0,1.900009155E0,2.502593994E-1,9.954973574E0
3.325236787E0,9.718475342E0,1.921554565E0,2.550506592E-1,9.909903418E0
3.330211152E0,9.725662231E0,1.878448486E0,3.125152588E-1,9.910335027E0
3.335185517E0,9.751998901E0,1.907180786E0,2.957611084E-1,9.941141572E0
3.340159882E0,9.716094971E0,1.902404785E0,2.837829590E-1,9.904654371E0
